Puzzle,Solution
0241000001020304,3241142341322314
0021100320004300,3421124321344312
0204400030020103,1234432134122143
3024000124000040,3124423124131342
0432300000230004,1432324141232314
3200000003141003,3241413223141423
0400030200240013,2431134231244213
0001304004232000,4231314214232314
4010200304000034,4312214334211234
1340040100003020,1342243142133124
0230002100034010,1234342121434312
4100230000203040,4132231414233241
0102031000003041,4132231414233241
0000004230200134,4213134234212134
1034401000000043,1234431234212143
2041400300100002,2341412332141432
0240300020040130,1243342123144132
4020200402000012,4321213412433412
0004042000320201,2314142341323241
0300201301200030,1342241331244231
0030200130140400,4132234132141423
0001410010203004,2341413214233214
0203001040012030,1243341243212134
0403304120000100,1423324123144132
0140000104200310,3142423114232314
0003132020010040,4213132424313142
0200400130420010,1234432131422413
0231100000420010,4231132431422413
4003100400002031,4213132431422431
0402200010000231,3412214313244231
3000410000230340,3214413214232341
1000040042033040,1324243142133142
1000430200002140,1234431234212143
0030004110003210,4132234114233214
0003034002101002,4123234132141432
0341100030040200,2341143231244213
0104001200030320,2134341212434321
3012024040200000,3412124343212134
3400000300212100,3412124343212134
1430000000002341,1432321441232341
1300023000030042,1324423124133142
0240400000020314,3241412314322314
4120000110043000,4123234112343412
4000004204033100,4231134224133124
3100001004001302,3124421324311342
0043000221004300,1243341221344321
0200300201044300,1243341221344321
0040100320004012,3241142321344312
4032000403001400,4132321423411423
3010024340000030,3412124343212134
0001042330140000,2341142332144132
0020210404100003,4321213434121243
0300412000003240,2314412314323241
3002214000000201,3412214313244231
0104430200200003,2134431234211243
2013100030040200,2413134231244231
3020020003020034,3421124343122134
3001200002404010,3421213412434312
0041042000320300,3241142341322314
0100003042000342,3124243142131342
4001000010042403,4231314213242413
0000300114032010,4132324114232314
3102001012000300,3142241312344321
0130000202030301,2134341212434321
0143400010023000,2143432114323214
0100030410300041,4123231414323241
0020320010300340,4123321414322341
3100200002304001,3142241312344321
0300010304020201,2314412314323241
0024420300000140,1324421324313142
0300400130020103,1324423134122143
0001102440100002,2431132442133142
0400002403120003,2431312443121243
0130300110000403,4132324113242413
0040342003000204,2143342143121234
0000401300013042,1324421324313142
0003402030002104,1243432134122134
0034002001002403,1234432131422413
0001024001340300,3421124321344312
1000201302410000,1324241332414132
0000103401003410,4321123421433412
0401000001233004,2431134241233214
0130402010000410,2134432112433412
3002041340300000,3142241342311324
3000140203010020,3214143223414123
3400200440120000,3421213443121243
3204012000001030,3214412323411432
0200041000030341,1234341241232341
4312003010400000,4312213412433421
2030104040003020,2431134242133124
0041010020100023,3241413223141423
2430002030000203,2431132431424213
3010040200200301,3214143241232341
4000001403420400,4123321413422431
0020103400003402,4321123421433412
2100430030020040,2134432134121243
0300100042103004,2341143242133124
0021004310300400,4321214312343412
3010010012040020,3412214312344321
2000043040100120,2341143242133124
0003042021300002,1243342121344312
0100300000034321,2134341212434321
2000402130000034,2143432134121234
0210130030040001,4213134231242431
0140400124001000,3142423124131324
0034400010033020,2134431212433421
0312203002000001,4312213412433421
0020401014020300,3124421314322341
0004413030010200,2314413234211243
0103300400422000,4123321413422431
1230000030212000,1234431234212143
4001120400003010,4321123421433412
0420124003000002,3421124323144132
4300000034102004,4321124334122134
3010042001302000,3214142341322341
0000140040202301,3214143241232341
0430200130040010,1432234131244213
0130040010030301,2134341212434321
0100201010030401,4132231412433421
4000010000303214,4321214314323214
0400230030410020,1432231432414123
0130030204000041,2134431214233241
0200000420011430,4213312423411432
0103200414003000,4123231414323241
2043300012000010,2143342112344312
0100401304002300,3124421314322341
2030030000100124,2431134242133124
0300210000101204,4321214334121234
0210010300001340,3214412324311342
0204002003022001,3214412313422431
3040000124000024,3142423124131324
0010030201240400,4213134231242431
2000001200001423,2134431232411423
0320000130020210,1324243131424213
0432000000230210,1432234141233214
0020041040003041,1324241341323241
0200300101302004,1243342141322314
1002003104103000,1342423124133124
0410210000304300,3412214312344321
0320100000343002,4321124321343412
1000042041300004,1243342141322314
0430020103004020,1432324123144123
0001130400002403,4231132431422413
1020304003002004,1423324143122134
2000043030400103,2314143232414123
0214040001032000,3214143241232341
1040002100000312,1243342121344312
0104043100400002,3124243112434312
0300201300014100,1324241332414132
1000430000020413,1234432131422413
1200032030000104,1243432134122134
0020123040000043,3421123443122143
1023000423000030,1423321423414132
0324020000430010,1324423121433412
0104043003020010,3124243113424213
0300410200033020,2314413212433421
2001000330140100,2341142332144132
0000030440130042,2431132442133142
0000010420101340,4231312424131342
0010014343010000,3412214343211234
0304012010000041,2314412314323241
4210302000300002,4213312424311342
4021020000130040,4321123424133142
0103302043001000,2143342143121234
0410200310300001,3412214312344321
0004402310000301,3214412314322341
4020024014002000,4123324114322314
0103034000300204,4123234114323214
0103000020300342,4123321424311342
0012004004000124,4312124324313124
3020210403004000,3421213413424213
2010040300303100,2314142342313142
0403021000414000,1423321423414132
4000314000010320,4213314224311324
0001124040302000,3421124341322314
2040000302300402,2341412312343412
0012020300202400,4312124331242431
0310020001430020,4312123421433421
0240030200010120,1243431224313124
0100002100043402,2143432112343412
4310000402030001,4312213412433421
0321203010000400,4321213412433412
0010140001032001,3214143241232341
0000002143001043,2134342143121243
0230400000202140,1234431234212143
4020020003401400,4123321423411432
0312013000010040,4312213434211243
0120200103001040,3124243143121243
0102003120001004,3142423124131324
1400000032400102,1423231432414132
4003000220013100,4213134224313124
1040401300000024,1342421324313124
0314003002014000,2314143232414123
0020030100040132,1423234132144132
0032200441200000,1432231441233241
1000040203202040,1234341243212143
4000304204310000,4213314224311324
0014400314000300,3214412314322341
0030012402000042,2431312442131342
0020020340002104,3421124343122134
1320000302000140,1324241342313142
0013100004202030,4213134234212134
0340000330021200,2341412334121234
0401100001204010,2431134231244213
4000102400420001,4213132431422431
1000030140030204,1432234141233214
4000120000022103,4321123434122143
0142020103000010,3142423113242413
0003001413002030,4123321413422431
4320200030040030,4321214332141432
0000142330400002,2314142332414132
3004103000004320,3214143221434321
0403200132100000,1423234132144132
0004021300301040,3124421324311342
0003014224000020,4213314224311324
0300400030020431,1324421331422431
2314000204001000,2314413234211243
0001300420001042,4231312424131342
3000020103402003,3124423113422413
2410004003000034,2413314243211234
0000324020001430,4123324123141432
0100400103001420,3142423123141423
0010300204301004,4213314224311324
0200342003000043,1234342143122143
0003230102004100,1423234132144132
1043000201003020,1243431221343421
0000320014300304,4123324114322314
1002301003400020,1432321423414123
2040041000340001,2143341212344321
0203001240010004,1243341243212134
1000000142030102,1324243142133142
0032020100001420,4132324123141423
0023000102100402,4123234132141432
0024021020010400,3124421323411432
2000132040010040,2413132442313142
3040010003140003,3241413223141423
0000341200004103,1234341223414123
0014002042303000,2314142342313142
2000042301020040,2314142341323241
4320000000120203,4321213434121243
0000210002343010,4321214312343412
0310102000400102,2314142332414132
1340401000300001,1342421321343421
0204030000212040,1234431234212143
1000403030420010,1324423131422413
4001014020100300,4231314224131324
1000204100203004,1432234141233214
4000010020301024,4213314224311324
1042000142000004,1342243142133124
1000304020044010,1423324121344312
0204402023000002,3214412323411432
0004002031404030,2314142331424231
0324000340000201,1324241341323241
0412000002044020,3412214312344321
2000002001404203,2431132431424213
2000340002040012,2143342112344312
4100001004023040,4123231414323241
0020013002001340,3421213442131342
0304013000000421,2314413212433421
0402000040200214,1432234141233214
3200143000000041,3214143241232341
0001302400404002,2431312412434312
0002031004030201,4132231414233241
0042000001202430,1342421331242431
4103000004011002,4123321424311342
0302401021000001,1342421321343421
0412003000000341,3412123441232341
3402010010040200,3412214313244231
4010120000030021,4312123421433421
1000000300323201,1324241341323241
1000034000140032,1423234132144132
0024000130020140,1324423134122143
0200003040012103,3214143243212143
0024200340001300,3124241342311342
0000300103140402,4123324123141432
2003400000043021,2143431212343421
0342020030210000,1342421334212134
0213000423400000,4213312423411432
0000340142100040,2134342142131342
0100340202001300,2143341242311324
0140403020140000,3142423123141423
3002100443010000,3412123443212143
0413004040000104,2413134242313124
1024400100400003,1324423131422413
0000123001030402,4321123421433412
4030000224001300,4231314224131324
0001002340322000,3241142341322314
4301020031000010,4321123431422413
0000324023004030,1423324123144132
0400300042310002,2413312442311342
1002043001003004,1342243141233214
0000413000430401,2314413212433421
3210142000002000,3214142341322341
4030032020430000,4231132421433412
0031302004100002,4231312424131342
0231000203000410,4231314213242413
4301020300100004,4321124334122134
2043001010300400,2143431212343421
0321010000040032,4321214332141432
4201010200130000,4231314224131324
1300043000204200,1342243131244213
1004002020030042,1234432124133142
0240030201303000,1243431221343421
0400300003044210,2431314213244213
0010210012400400,4312213412433421
0104000104131000,3124423124131342
0400000201230210,2431134241233214
2030000440120200,2431312443121243
2140000102044000,2143342112344312
1020041000300041,1324241341323241
1200300000210034,1243341243212134
0002004334002004,4312124334212134
1000040302310004,1342241342313124
3000001300044230,3142241313244231
0200410300002031,3214412313422431
0142000040011030,3142241343211234
1423000440000300,1423321441322341
3420000310000302,3421214312344312
0030320020010403,4132321423411423
1300400100200013,1342423131242413
3400004340200100,3412124343212134
0000401010020341,3124421314322341
0200130200002410,4231134231242413
1002400330002100,1342421334212134
3040400120001003,3142423123141423
0020003104033040,1324423124133142
4020103001402000,4321123431422413
0403020100040302,1423324121344312
4030000003022403,4231312413422413
0021200002403400,4321213412433412
3020020343000100,3421124343122134
0134002000403002,2134432112433412
2003002040013040,2413132442313142
2000000402030312,2431312412434312
0013010004022001,4213312414322341
1000020304200034,1342421334212134
0004203001024003,1324243131424213
3010200443010000,3412213443211243
0201043041200000,3241143241232314
0020000312300402,4321214312343412
0002003020133004,1342423124133124
0000120320304001,3412124321344321
4010002000022041,4213312414322341
0000201300303104,1342241342313124
0024040000313100,1324241342313142
1000001340003120,1342241342313124
0300010210000214,2341413214233214
0002120300043020,4312124321343421
0432200001030040,1432231441233241
0140400200210030,2143431234211234
0200140003410003,3214143223414123
2104000002401003,2134431232411423
4020320020100400,4123324123141432
0043002001302300,1243342141322314
1003002000044032,1243342123144132
2410010200000031,2413314213244231
0201002004000314,3241412314322314
0340013200000403,2341413232141423
0000031004013120,1243431224313124
1024000340023000,1324241341323241
3040020100202400,3142423113242413
1030320000200043,1432321443212143
0301002041020004,2341142341323214
1002043000000214,1342243141233214
1032030002103000,1432234142133124
0023000130021030,4123234134121234
0020100043120004,3421124343122134
1004201300000230,1324241331424231
0000314020031020,4231314224131324
4010300220000320,4213314224311324
0213034030000100,4213134234212134
0124000000424030,3124241313424231
0210300000301042,4213312424311342
0041012332000000,2341412332141432
0040400330210100,1342421334212134
0040100200230304,3241143241232314
0010010303001230,3412214343211234
3400200400100203,3421213443121243
0201400204030020,3241413224131324
2000030441020040,2413132441323241
0402014010300001,3412214312344321
4000230130000032,4123234132141432
0201304023100000,4231314223141423
3020043103004000,3124243113424213
0003301001340020,1243341221344321
1320040102000002,1324243142133142
0300020434022000,4321123434122143
3420004301002000,3421124341322314
0403201031400000,1423231431424231
0302100000430420,4312123421433421
3210010200000041,3214413214232341
0420000010424003,3421213413424213
0310004000011230,4312214334211234
0000243030400013,1324243131424213
2040032010003400,2143432112343412
0000134000240230,2413134231244231
0103004020041400,4123324123141432
0001304000101403,4231314223141423
3412020000040300,3412124321344321
2401004000233000,2431134241233214
0030002102034010,2134342112434312
3040000303200401,3142421313242431
0040420001002403,1342423131242413
0201042320300000,3241142321344312
1024000020103040,1324423124133142
3000400124001020,3142423124131324
0200014003041020,4231314223141423
1230300000014100,1234341223414123
4000200102041030,4123234132141432
0034000204211000,2134431234211243
0004013003001023,3214413223411423
4210000020011040,4213312424311342
4021000001420010,4321123431422413
2004042100000340,2134342142131342
0001004043102030,3421124343122134
1304400001003002,1324423121433412
3400210000120003,3421213443121243
0314403010000020,2314413212433421
4002010330000204,4312214334211234
0401030200130020,2431134242133124
0010400020011032,3214412323411432
0001124040300300,3421124341322314
3000010320400402,3214412323411432
3010043000032040,3214143241232341
0240040003004023,3241143223144123
2004000013404003,2134342113424213
0021000020043402,4321124321343412
3002204013000001,3412214313244231
2030300000204013,2431314213244213
2030000430404200,2431132431424213
4230300020040003,4231314223141423
0301003430100100,4321123434122143
0013010000210230,2413314243211234
0100300210400320,2134341212434321
4003004010020310,4123324114322314
0040030020303104,1243431224313124
1030041000030041,1234341241232341
3012004021040000,3412124321344321
2000014003004013,2431314213244213
3020000110434000,3124243112434312
0000031434000203,4132231434211243
0201000310320300,3241412314322314
2000012400004031,2413312413424231
0410200000301304,3412214342311324
0103001030001402,4123231432411432
1000340200200104,1243341243212134
0410000043202040,3412123443212143
0000230031404030,1423231431424231
0032004020104003,1432324123144123
0034001004002103,1234431234212143
3004401000310002,3124421324311342
0012004030000234,4312214334211234
0204040000034310,1234342121434312
0010030401024200,2413132431424231
2310010000410003,2314413232411423
3201000013042000,3241413213242413
2103400204001000,2143431234211234
0102234000030010,4132234114233214
0024000014020301,3124421314322341
0100200400433400,4132231412433421
0030030401030012,4231132421433412
4003301024000002,4123321424311342
4200010000240410,4231314213242413
0420030000013102,1423231442313142
4010000010033201,4312213414233241
2140002004021000,2143432134121234
0402120000400023,3412123423414123
0300024030010104,4312124334212134
0320003100020403,1324423131422413
1320240000000031,1324241331424231
0042040040003014,1342243141233214
2031002400103000,2431132442133142
2000134042030000,2431134242133124
3001002304320000,3241412314322314
3201000214000004,3241413214232314
1200301020430000,1234341221434321
3014002000014100,3214142323414132
1003040020004012,1243342121344312
0010002001302041,3214142341322341
0000134002303004,2413134242313124
0040240000233010,1342243141233214
0014000234001040,2314413234211243
0304042300000042,2314142342313142
3100240000340020,3142241312344321
3210403000000023,3214413223411423
0010030220013020,4213134224313124
2140031000040020,2143431212343421
1042020030010100,1342421334212134
0000102340102100,3241142343122134
0300014302140000,4321214332141432
4320200310020000,4321214314323214
2010000230040031,2413134231244231
1430000002400103,1432231432414123
4010210000030420,4312213412433421
1003000001300421,1243431221343421
0010042041302000,3214142341322341
1040021300003100,1342421324313124
0302400001202003,1342423131242413
4010030021300400,4213134221343421
4031034000103000,4231134224133124
0031304214000000,4231314214232314
0104030200403020,2134431212433421
2004100342300000,2314142342313142
1000040300040231,1342241331244231
2300140000023010,2341142341323214
0100200012034010,3124243112434312
0000021001303021,1342421321343421
0031002030022040,4231132434122143
1040300100000132,1243342123144132
2004430000010403,2134431232411423
1000200400323001,1423231441323241
0003204101020010,1423234141323214
2031010400020010,2431312413424213
1003004000120034,1423324143122134
0000024301040320,3412124321344321
0040000230210230,2143431234211234
0402230000044100,1432234132144123
0200103003414000,3214143223414123
0000234000200213,1432234131244213
2030014010000203,2431314213244213
0000342020430002,1234342121434312
3020043013400000,3124243113424213
3001000401004012,3421123421434312
0103302010004002,2143342112344312
0401200300040310,3421214312344312
0000021020300142,1324421324313142
1043000003104002,1243342123144132
0430204001040200,1432234131244213
1400000120044030,1423324123144132
1430021000000120,1432321423414123
0200401020033400,1234431221433421
0000024120304010,1423324121344312
0430010440100002,2431312442131342
3000020004302041,3124421314322341
2040000030011204,2143431234211234
0100002104100043,2134432134121243
1020234001000004,1423234141323214
4020100000033140,4321123424133142
0010200443200040,3412213443211243
4031300003240000,4231314213242413
1000021334200000,1342421334212134
0213304013000000,4213314213242431
1043000020040410,1243432121343412
0000234001200203,1432234131244213
1340000004100024,1342423124133124
3040002003141000,3241412323141432
4003204130020000,4123234134121234
4130201000000401,4132231412433421
2340003040000104,2341143242133124
1003402030100004,1243432134122134
0104030100033002,2134432112433412
0304420000103002,1324423124133142
2010304002300001,2413314212344321
0310103020400400,4312123421433421
0403004000320304,1423324141322314
0314040000033200,2314143241233241
2000342000400310,2134342112434312
1002201000400103,1432231432414123
1032200432000000,1432231432414123
0002004040311300,3412214342311324
0100301000200234,2143341243211234
0001040021304002,3241142321344312
0200302004301300,4213312424311342
0040000140233004,1342243141233214
2400010440001003,2431312443121243
0004021003002401,3124421313422431
3200012003002001,3214412313422431
0001300004101304,4231314224131324
0003230141300000,1423234141323214
2030010000400213,2431312413424213
0002100034012030,4312124334212134
2340100030000210,2341143231244213
1020003020033100,1324423124133142
0040200003211004,3142241343211234
2040300103100030,2143342143121234
2100302000021030,2143342143121234
0030000113242000,4132324113242413
0042000113042000,3142423113242413
0104302040001200,2134342143121243
3014000000011430,3214412323411432
4120030010000240,4123231414323241
0240302000120100,1243342143122134
1000420001240003,1342423131242413
0241000340102000,3241142343122134
4030031012400000,4132231412433421
1000030230012040,1234431234212143
0043430020010020,1243431224313124
0140001240001030,2143341243211234
0003041240300300,2143341242311324
1430204000030200,1432234141233214
0024041313000000,3124241313424231
0104421000002300,3124421314322341
4003201000023040,4123231414323241
2103040012000020,2143341212344321
2301000000140430,2341412332141432
0100320020140030,4123324123141432
0000003421403002,4321123421433412
0230100420000012,4231132421433412
0401003410030010,3421213412434312
0103301023001000,4123321423411432
1200340100340000,1243342121344312
0200003020131020,3241413224131324
2030014203004000,2431314213244213
0002230102030100,1432234142133124
0004100302410002,2314142332414132
4020103030100040,4321123434122143
0340000201203004,2341143241233214
0300100401002403,4321123431422413
1000301441300000,1423321441322341
2004013000010023,2314413232411423
0000213010400203,3421213413424213
0200130230040001,4213134231242431
4021200300003004,4321214314323214
0000003220401023,3214413223411423
0104023000130002,3124423124131342
1002020400004320,1432321421434321
0204340040030001,1234341241232341
0300020131400010,1324423131422413
2010000010040321,2413314212344321
2430000001240003,2431134231244213
0432000403004020,1432321423414123
0040301002044020,2143341212344321
4231000200002004,4231314214232314
0030100200002413,4231134231242413
2003400002040032,2143432132141432
0240001230040030,1243431231242431
3104000124000300,3124423124131342
1300243000420000,1324243131424213
2100001030210030,2143431234211234
0034400121000010,1234432121433412
0410000001204201,2413134231244231
0031032002033000,2431132442133142
4000020304102004,4321124334122134
2003000030404201,2413132431424231
0203040100100102,1243342123144132
0420300121000010,1423324121344312
4320020000303010,4321124321343412
0004413200002300,3214413214232341
0040423130000010,1342423131242413
0300240040320001,1324241341323241
0000030434022040,4231132434122143
0302100400210100,4312123434212143
0403230000014100,1423231432414132
0203001024300100,1243431224313124
0243000001040302,1243342121344312
0243400201200000,1243431231242431
4310000400401020,4312213432411423
1004000301023200,1324241341323241
0040413024030000,3241413224131324
3000010012040302,3421214312344312
0400103400102003,3421123443122143
0021004312000300,3421214312344312
0100200142000320,3142243142131324
0001310412030000,2431312412434312
1403000400303100,1423231442313142
0300420021030002,1324423121433412
0040401200012030,1243431234212134
0000234000044023,1432234132144123
2430004001040200,2431134231244213
0120203003000043,3124243143121243
0320010000343002,4321214312343412
4001100300003410,4321124321343412
1300003102100003,1342243132144123
0002041010000231,3142241313244231
0000023103202003,3142423113242413
2013030400420000,2413132431424231
4010004301303000,4312124321343421
0032004120000103,1432324123144123
0120200010034010,3124243112434312
0230314000140000,4231314223141423
2103302000000204,2143342143121234
0000310003204031,2413314213244231
3020240010004003,3124243113424213
0310103404200000,4312123434212143
0013000041020201,2413132441323241
0210400003010032,3214412323411432
0204402000011300,3214412324311342
1000004002040123,1432234132144123
0320010004101004,4321214334121234
0400230000410032,1423231432414132
1002301400200003,1432321443212143
0000301023400102,1423321423414132
0041400230000420,2341413232141423
2000034040010120,2413134242313124
0023000120101400,4123324123141432
0001014210002300,4231314214232314
2040001002004320,2143341212344321
4003020004002310,4123324114322314
0300123001003020,4312123421433421
0001102030002403,4231132431422413
0200300203200103,1234341243212143
3000042001320010,3241142341322314
4130204000040020,4132234132141423
2400010002010304,2413314242311324
1003004000044012,1423324121344312
0000100403012043,3412123443212143
0040300003210204,2143341243211234
3400020003100104,3421124343122134
1032000040030310,1432324141232314
1000040240002340,1234341241232341
2030010412400000,2431312412434312
1302001320000004,1342421324313124
4200130030400010,4231132431422413
0102030400230001,4132231414233241
0010004001040231,2413134231244231
0402021040210000,1432321443212143
0001012400021040,2431312443121243
2000310003240001,2413314213244231
0004300241200300,1234341241232341
0300400002043402,2341412312343412
4002210402030000,4312213412433421
0003001414023000,4123231414323241
0320100021040002,4321124321343412
0020203034001040,4321213434121243
0032320000400103,1432321423414123
0034002103002100,1234342143122143
4100021400000302,4123321424311342
0012010003240200,3412214313244231
1402030100000204,1432234141233214
1020030030140002,1423234132144132
0102301000400403,4132321423411423
1002004041033000,1432234141233214
0100001230011400,2134431232411423
2400012400310000,2413312442311342
2003004002011004,2413314242311324
0102030000030214,4132234114233214
4003302000002301,4213312414322341
2401000000101304,2431314242131324
0012020430202000,4312123434212143
1020000401300340,1423321441322341
2014102030000200,2314142331424231
2040301000004021,2143341212344321
0020031400001430,4123231432411432
0100431030200003,2134431234211243
0041002020104030,3241142323144132
2000103230100020,2341143232144123
0401002001400203,2431132431424213
2004043001030040,2314143241233241
2300002041300010,2341142341323214
0214100000322000,3214142341322341
2031030241000000,2431134241233214
0120000030120204,4123234134121234
1020000104022003,1324423134122143
0004013002001420,2314413232411423
3000140000022301,3214142341322341
0200431001000031,1243431231242431
0210000323001002,3214412323411432
0300240141000010,1342243141233214
4320120000002004,4321124334122134
0410130202000100,2413134242313124
2010400310300200,2314412314323241
0203001201000031,1243431231242431
0000401310020340,3124421314322341
0030310010404300,2431312412434312
0240000013200013,3241413213242413
3010004002340300,3412214312344321
0020040300300241,1324241341323241
3010003420410000,3412123423414123
2031000013400010,2431312413424213
0200004203202003,4231314213242413
0123020400000041,4123321414322341
0402023040030300,3412123441232341
1043001020003001,1243431221343421
0014040020404003,3214143223414123
1000030402410003,1432231432414123
0014042002400100,2314142332414132
2040140200000103,2341143232144123
3402210000404000,3412213412434321
0002240003240003,3142243113244213
0300243000100140,1324243142133142
1430301000030040,1432321441232341
4000314200002300,4231314214232314
0040100240202004,3241143241232314
1000031000323200,1423231441323241
1403020023400000,1423321423414132
4002210302000001,4312214312343421
0103401000340400,2143431212343421
0020004102001032,4123234132141432
0403304200001020,2413314242311324
0001412010000310,3241412314322314
0024023000031002,3124423124131342
0001300002434002,2431312412434312
0010020440232000,3412123441232341
4100000030101023,4132234132141423
0132000002400403,4132231432411423
0130002140001003,2134342143121243
1004032100402000,1234432131422413
0010123020004100,3412123423414123
0103032000343000,2143432112343412
0001004020343002,4321124321343412
4003000110023010,4123234114323214
3002100403000043,3412123443212143
2043030100040030,2143432132141432
0002401030240001,1342421331242431
0042000113002400,3142423113242413
3410000002430020,3412213412434321
0000003104100324,3142423124131324
2000002332041000,2341412332141432
0100403000420410,3124423113422413
0002320003014003,1432321423414123
0400200310000321,3412214312344321
0234400000200043,1234431234212143
0023301000014100,1423321423414132
0400314000301300,2413314242311324
4032020104100000,4132324124131324
0040000112300402,2143432112343412
0000341201430000,1234341221434321
0040010203040420,3241413223141423
0100024014200010,4132324114232314
0000102320410030,3214142323414132
1023001040003200,1423231441323241
0200401020310004,1243431224313124
0000032401023200,2413132441323241
1030040003212000,1234341243212143
0020403101002003,1324423131422413
0020040031004013,1324243131424213
0040200130244000,1342243131244213
0013000243200200,2413314243211234
3002001012040300,3142241312344321
4000010010343010,4321214312343412
0130042103001000,2134342143121243
0003041013000031,2143341213244231
0004032002000412,2134432112433412
4200030030020013,4231132431422413
0104020103420000,3124423113422413
0200300203002104,1243341243212134
0200430000120043,1234432134122143
0003320000100432,4123324123141432
0300400202040023,2341413232141423
3040140300000032,3241142323144132
0002021001000341,1432321441232341
0000040301340310,3241142321344312
0010130001043020,4213134221343421
0000201340011020,3142241342311324
1040043030000210,1342243131244213
0234041003004000,1234341223414123
0304003000010243,2314413234211243
3010400000011403,3214413223411423
4020000031402003,4321123431422413
4030021020010400,4132321423411423
0001203040001340,3421213442131342
0231010000020013,4231312413422413
4001002024033000,4231132424133142
2103040002301000,2143341242311324
0200310403020030,4213312413422431
3042200103040000,3142243113244213
0341010202100000,2341413232141423
2014000000011402,2314412332411432
1004420000020013,1324423131422413
0324003104002000,1324423134122143
0004403024001040,3124423124131342
0030300000122103,1234342143122143
4010102020310000,4213132424313142
0403304020140000,1423324123144132
1300000120103004,1342423124133124
0342000130000120,1342243132144123
0130000230200240,2134431234211243
0000034204310020,4213134224313124
4032000020040023,4132324123141423
3100003040101020,3142243142131324
0000031031024030,1423231431424231
1002043000004023,1342243132144123
3000021000042401,3142421313242431
4200032000020013,4231132431422413
0200043200004320,3214143221434321
2140042000044000,2143342112344312
0000230400410420,4132231432411423
4003004020003420,4213134221343421
0143030100300004,2143432114323214
0310100020310020,4312124324313124
0234040003410000,1234341223414123
0100300400232001,4132321414232341
0321004021003000,4321124321343412
0000342002304002,2143342112344312
4010030001020430,4213132431422431
2401100001030004,2431134241233214
1000004102004130,1423234132144132
4100034032000003,4132234132141423
0032004010000314,4132324114232314
4100020103000430,4123324123141432
0002024330002001,4312124331242431
0000002404302301,4213312414322341
1000000240210140,1234341243212143
0042200040300320,3142241342311324
4100000014203040,4132231414233241
1020000041300310,1423324141322314
0200430000120140,1234432134122143
4000002003022403,4231312413422413
3041010004100020,3241413224131324
0120040313400000,3124241313424231
4000034030140030,4123234132141432
2000010232401000,2314413232411423
0004200003121040,3124243143121243
0241000304320000,3241412314322314
0302000040230210,1342243141233214
0230030100400013,1234432131422413
2000003014200240,2314413214233241
0200413200100003,3241413223141423
0001004001200413,4231134231242413
2004401000030401,2134431212433421
1034300103002000,1234342143122143
3020003010020410,3124423113422413
3040412000002300,3241412314322314
0300104020340002,4321124321343412
2301002002003010,2341412312343412
1000001001022340,1423321441322341
0201403200000320,3241413224131324
2040031034000030,2143431234211234
0100402002030410,2134432112433412
3010003002430001,3412213412434321
0000103031204003,2341143231244213
0401000241003010,2431134241233214
0201410004200004,3241413214232314
0142000000204210,3142243113244213
0004020320411000,3124421323411432
4030002020033100,4231132424133142
0000023434200003,4312123434212143
0241000001320004,3241142341322314
0401004001020304,3421124341322314
2340000040100104,2341143242133124
2040012034001000,2341412334121234
0240340101020000,1243342141322314
1040000100343010,1243432121343412
0003032402404000,2413132432414132
0420200430000130,1423231432414132
0320020400403010,4321123421433412
0140040002100024,3142243142131324
0012003003404020,3412123423414123
0123230000003040,4123231414323241
0021200312000300,3421214312344312
0001012310003002,2341412312343412
0010002404313000,4213132424313142
0230130004000102,4231132424133142
4031000400030102,4231132424133142
0040432102100000,2143432132141432
4003231000001400,4123231432411432
0040200312300001,3142241312344321
0000003421034002,3421123421434312
1300200140200200,1342243141233214
0020040140003102,1324243142133142
0020030430400201,1423231431424231
0020230002104002,1423234132144132
0301012000340002,2341412312343412
0413010200310000,2413314242311324
3041003040200300,3241143241232314
2001304010000203,2431314213244213
0004410004320200,2314412314323241
3000041040210200,3142241343211234
2000002103001043,2134342143121243
0043001010004201,2143341213244231
4230000404003100,4231132424133142
2003040100020034,2143342143121234
0001013000404012,3421213412434312
0100000242300304,2143341242311324
0004140040200340,3214143241232341
0001310410000410,4231312413422413
0200142000140030,3241142323144132
4320000030101040,4321213434121243
0040000230204013,2341143231244213
0102200302000024,3142241342311324
1023200000004031,1423231431424231
0000240102001304,3142243142131324
3020040100001340,3124243142131342
0040432100021000,2143432134121234
0340100332000002,2341142332144132
0300124000040420,4312124321343421
0301024000020034,4321124334122134
2000310000044203,2431314213244213
0004102330004100,2314142332414132
3012010000040301,3412214312344321
2040043040003020,2341143242133124
0000431000211040,2134431234211243
0100401030401020,2134431232411423
0040420000031304,3142423124131324
0002004301304300,3412124321344321
0000043130000123,1342243132144123
0300420330010004,1342421334212134
0400013000434001,3412213412434321
4002203000010203,4312213434211243
4020030430000430,4123231432411432
1302200300300004,1342241342313124
0000243000100142,1324243142133142
0013302010400200,2413312413424231
0302240000240030,1342241331244231
0030001402010420,4132231432411423
4200300000101403,4231314223141423
0043030014300010,2143432114323214
2100300100100043,2134342143121243
0300200340010102,1324241342313142
0231100024000040,4231132424133142
0300400310040402,2341412312343412
0010213034000003,4312213434211243
4021023000003010,4321123421433412
0002021043000043,1432321443212143
0001002431004010,2431132431424213
1003030000410102,1423231432414132
0320204000320200,4321214314323214
0002204130000103,1432234132144123
0030004110042003,4132324113242413
